Catalina Caper,2.1,Comedy/Musical/Mystery
Per il gusto di uccidere,5.9,Western
Chelsea Girls,6.0,Drama
La chinoise,7.1,Comedy/Drama
Chiriyakhana,7.2,Crime/Drama/Mystery
Chuka,6.3,Western
La Cina è vicina,6.7,Drama
Clambake,5.7,Comedy/Musical
Col cuore in gola,5.7,Drama/Mystery/Thriller
El coleccionista de cadáveres,4.2,Drama/Horror/Mystery
La collectionneuse,7.5,Comedy/Drama/Romance
Comanche blanco,4.1,Western
Come rubare la corona d'Inghilterra,4.4,Action/Adventure/Sci-Fi
The Comedians,6.4,Drama
How Much Loving Does a Normal Couple Need?,4.9,Comedy
Cool Hand Luke,8.1,Crime/Drama
The Cool Ones,4.9,Comedy
Stranger in the House,5.8,Crime/Drama
Coplan sauve sa peau,5.4,Action/Crime/Sci-Fi
Corruption,5.9,Horror
Cottonpickin' Chickenpickers,4.4,Comedy/Music
A Countess from Hong Kong,6.1,Comedy/Romance
A Covenant with Death,6.0,Drama
Creature of Destruction,3.5,Horror/Sci-Fi
Csend és kiáltás,6.8,Drama
Csillagosok katonák,7.6,Drama/War
Los cuatro salvajes,6.1,Western
Da ci ke,6.6,Action/Drama
Taekoesu Yonggary,3.9,Action/Adventure/Comedy
Daikyojû Gappa,4.2,Action/Adventure/Comedy
The Day the Fish Came Out,5.4,Comedy/Sci-Fi
The Deadly Affair,6.8,Crime/Drama/Mystery
The Deadly Bees,3.9,Drama/Horror/Mystery
Indecent Desires,4.9,Drama/Fantasy
El desperado,6.6,Western
Devil's Angels,5.1,Action/Crime/Drama
Diaboliquement vôtre,6.2,Crime/Drama/Thriller
Joe l'implacabile,5.1,Comedy/Western
Dio li crea... Io li ammazzo!,5.6,Western
Dio non paga il sabato,6.1,Western
Dio perdona... Io no!,6.4,Western
The Dirty Dozen,7.7,Action/Adventure/War
Divorce American Style,6.3,Comedy
Django spara per primo,6.1,Romance/Western
Doctor Dolittle,6.2,Adventure/Comedy/Family
Doctor You've Got to Be Kidding!,5.7,Comedy/Music/Romance
Navajo Joe,6.4,Western
Don't Make Waves,6.0,Comedy
Don't Raise the Bridge Lower the River,4.8,Comedy
Doomsday Machine,2.5,Sci-Fi
The Double Man,5.9,Mystery/Thriller
Double Trouble,5.3,Comedy/Crime/Drama
Du bei dao,7.3,Action/Drama
Due marines e un generale,5.3,Comedy
Le départ,6.7,Drama/Romance/Comedy
Easy Come Easy Go,5.3,Adventure/Comedy/Music
Eat Your Makeup,7.0,Comedy
Edipo Re,7.4,Drama
Eight on the Lam,5.7,Comedy
El Dorado,7.6,Drama/Romance/Western
Elvira Madigan,7.3,Biography/Drama/Romance
Enter Laughing,6.4,Comedy/Romance
Entre la mer et l'eau douce,7.1,Drama
El extraño viaje,7.8,Comedy/Crime
Eye of the Devil,6.1,Crime/Horror/Mystery
Faccia a faccia,7.2,Western
Fando y Lis,7.0,Adventure/Fantasy
I fantastici 3 $upermen,5.9,Action/Adventure/Crime
Triple Cross,6.3,Action/Adventure/Drama
Far from the Madding Crowd,7.2,Drama/History/Romance
The Fastest Guitar Alive,4.4,Comedy/Music/Western
Fathom,5.8,Adventure/Comedy
Fearless Frank,4.2,Fantasy/Comedy
Dance of the Vampires,7.2,Comedy/Horror
La feldmarescialla,4.9,Comedy/Musical
The Fiction-Makers,6.0,Adventure/Comedy/Crime
Il figlio di Django,5.4,Western
First to Fight,5.8,Drama/War
Il fischio al naso,6.6,Comedy
Fitzwilly,6.7,Comedy/Romance
Five Golden Dragons,5.0,Action/Drama
Five the Hard Way,1.7,Action/Sport
Honô to onna,6.9,Drama
Follow That Camel,6.1,Adventure/Comedy/Romance
Frankenstein Created Woman,6.6,Horror/Sci-Fi
Attentato ai tre grandi,5.1,Drama/War
Daikaijû kûchûsen: Gamera tai Gyaosu,5.0,Action/Adventure/Family
Games,6.5,Thriller
Gentle Giant,6.1,Drama/Family
Il giardino delle delizie,6.9,Drama
I giorni dell'ira,7.1,Action/Western
I giorni della violenza,5.8,Western
The Glory Stompers,5.2,Action/Drama
The Gnome-Mobile,6.6,Adventure/Family/Fantasy
Good Morning... and Goodbye!,5.6,Comedy/Drama
Good Times,4.7,Comedy/Musical/Western
The Graduate,8.0,Comedy/Drama/Romance
Il grande colpo dei 7 uomini d'oro,6.0,Adventure/Comedy
Le grand restaurant,6.8,Action/Comedy
La grande sauterelle,5.5,Drama/Romance
The Gruesome Twosome,5.0,Horror/Mystery/Thriller
Guess Who's Coming to Dinner,7.8,Comedy/Drama
A Guide for the Married Man,6.7,Comedy/Romance
Gunfight in Abilene,5.6,Western
Gunn,6.4,Mystery
Half a Sixpence,6.5,Musical
Hamraaz,7.2,Musical/Mystery/Thriller
Hang 'Em High,7.0,Drama/Western
The Happening,5.3,Comedy
The Happiest Millionaire,6.8,Comedy/Family/Musical
Hasta el viento tiene miedo,7.5,Drama/Fantasy/Horror
Hatsukoi: Jigoku-hen,7.4,Drama/Romance
Die Heiden von Kummerow und ihre lustigen Streiche,6.9,Comedy/Family
Heißer Sommer,6.0,Comedy/Musical
Hell on Wheels,3.7,Action/Sport
Hells Angels on Wheels,5.2,Crime/Drama/Thriller
The Hellcats,1.9,Thriller
Herostratus,6.8,Drama
Herrliche Zeiten im Spessart,4.5,Comedy/Sci-Fi
Hillbillys in a Haunted House,2.6,Comedy/Family/Horror
Hombre,7.4,Western
Per pochi dollari ancora,6.2,War/Western
The Honey Pot,6.9,Comedy/Crime/Mystery
Horí má panenko,7.5,Comedy/Drama
The Hostage,5.3,Thriller
Hostile Guns,5.4,Western
Hot Rods to Hell,5.3,Action/Drama/Thriller
Hot Thrills and Warm Chills,4.1,Drama
Hotel,6.6,Drama
Hour of the Gun,6.7,Western
How I Won the War,5.7,Comedy/War
How to Succeed in Business Without Really Trying,7.2,Comedy/Musical
Hugo och Josefin,6.3,Family/Comedy/Drama
Der Hund von Blackwood Castle,6.3,Horror/Crime
Hurry Sundown,5.8,Drama
Die Hölle von Macao,5.3,Adventure/Crime/Drama
I'll Never Forget What's'isname,6.2,Comedy/Drama
Ich war neunzehn,7.5,Biography/Drama/War
Im Banne des Unheimlichen,6.1,Crime/Mystery/Thriller
Im Schloß der blutigen Begierde,4.8,Horror
L'immorale,6.8,Comedy
In Cold Blood,7.9,Biography/Crime/Drama
In Like Flint,6.2,Action/Adventure/Comedy
In the Heat of the Night,7.9,Crime/Drama/Mystery
The Incident,7.7,Crime/Drama/Thriller
Indomptable Angélique,6.6,Adventure
Island of the Lost,4.0,Adventure/Action/Mystery
It!,5.6,Horror/Sci-Fi
It's a Bikini World,4.8,Comedy
Un italiano in America,6.1,Comedy
J'ai tué Raspoutine,5.8,Biography/Drama/History
Jack of Diamonds,5.2,Crime/Drama
The Jackals,5.2,Adventure/Western
Jag - en oskuld,5.6,Drama/Romance
Jag är nyfiken - en film i gult,6.1,Drama
Jeu de massacre,6.4,Adventure/Comedy/Drama
Jewel Thief,8.0,Crime/Drama/Musical
Johnny Yuma,6.2,Western/Action/Drama
Jôi-uchi: Hairyô tsuma shimatsu,8.4,Drama
Journey to the Center of Time,3.8,Sci-Fi
Jowita,7.1,Drama/Romance/Sport
The Jungle Book,7.6,Animation/Adventure/Family
Jutro,7.0,Drama/War
Kad budem mrtav i beo,8.2,Drama/Music
Kaijûtô no kessen: Gojira no musuko,5.3,Action/Adventure/Family
The Karate Killers,5.1,Comedy/Crime/Thriller
Killer adios,5.8,Action/Romance/Western
Killer calibro 32,5.9,Action/Romance/Western
The King's Pirate,5.8,Adventure
Kingu Kongu no gyakushû,5.6,Adventure/Sci-Fi
Kiss Kiss... Bang Bang,5.9,Adventure/Comedy
Komissar,7.5,Drama/War
Kommissar X - Drei grüne Hunde,5.7,Action/Comedy/Crime
Konec srpna v Hotelu Ozon,6.7,Drama/Sci-Fi
A koppányi aga testamentuma,6.8,Adventure/Comedy/Drama
Koroshi no rakuin,7.4,Action/Crime/Drama
Korotkie vstrechi,7.4,Comedy/Drama/Romance
Kristove roky,6.5,Comedy/Drama
Largo Viaje,7.6,Drama
Las que tienen que servir,4.9,Comedy
The Last Challenge,6.1,Western
The Last Safari,5.2,Adventure
Libido,6.7,Drama/Thriller/Crime
Ljubavni slucaj ili tragedija sluzbenice P.T.T.,7.4,Comedy/Drama/Romance
The Long Duel,5.9,Action/Adventure/Drama
The Longest Hundred Miles,6.5,Drama/War
The Love-Ins,4.5,Drama
Luv,5.5,Comedy/Romance
Mad Monster Party?,6.7,Animation/Comedy/Family
Madamigella di Maupin,6.2,Action/Adventure/Romance
Made in Italy,6.6,Comedy
The Magnificent Two,5.3,Comedy
Malzenstwo z rozsadku,5.9,Comedy/Musical/Romance
Il marchio di Kriminal,5.7,Thriller
Marie pour mémoire,5.8,Drama
La mariée était en noir,7.3,Crime/Drama/Mystery
Maroc 7,4.9,Crime/Drama/Thriller
Martha,7.2,Comedy/Family
Pretty Polly,6.5,Romance/Comedy/Drama
Midaregumo,7.8,Drama/Romance
Mig og min lillebror,5.8,Comedy
Milan,6.9,Drama/Musical/Romance
The Million Eyes of Sumuru,3.5,Action/Adventure
Un millón en la basura,7.0,Comedy/Drama
Min søsters børn på bryllupsrejse,6.0,Comedy/Family
Mini-Skirt Love,4.8,Drama
Il mio corpo per un poker,5.4,Western
Mister Dynamit - Morgen küßt euch der Tod,3.2,Adventure
Monkeys Go Home!,5.9,Comedy/Family
Mord und Totschlag,6.1,Drama/Crime
La morte ha fatto l'uovo,6.0,Thriller
La morte non conta i dollari,5.8,Western
Mouchette,7.8,Drama
The Mummy's Shroud,5.6,Horror
Muri shinjû: Nihon no natsu,6.8,Crime/Drama
Mustaa valkoisella,6.0,Drama
My Hustler,5.8,Drama
Der Mönch mit der Peitsche,6.2,Crime/Drama/Mystery
Der Mörderclub von Brooklyn,5.6,Crime/Thriller
Nachalo nevedomogo veka,6.9,Drama/History
The Naked Runner,6.0,Drama/Thriller
Necronomicon - Geträumte Sünden,5.4,Horror
Il raggio infernale,2.5,Adventure/Sci-Fi
Night Fright,2.6,Horror/Sci-Fi
Night of the Big Heat,5.7,Horror/Mystery/Sci-Fi
Nihon no ichiban nagai hi,7.7,Drama/History/War
Nihon shunka-kô,6.7,Drama
Ninja bugei-chô,6.1,Animation/Action/History
Wanted,6.1,Action/Drama/Romance
Noc nevesty,7.1,Drama
Noz,7.1,Crime/Thriller
The Nude Restaurant,5.5,Comedy
Onkel Joakims hemmelighed,6.4,Family
Ah Güzel Istanbul,8.0,Comedy/Drama
Odio per odio,6.1,Western
Oh Dad Poor Dad Mamma's Hung You in the Closet and I'm Feelin' So Sad,5.0,Comedy
Okasareta hakui,7.3,Drama/Horror/Thriller
OK Connery,3.5,Action/Comedy/Thriller
Operazione San Gennaro,7.1,Comedy/Crime
Se sei vivo spara,6.4,Horror/Western
Oscar,7.5,Comedy
Our Mother's House,7.3,Drama/Thriller
Le pacha,6.7,Crime/Drama
Panic in the City,5.5,Sci-Fi/Thriller
Niente rose per OSS 117,5.3,Action/Drama/Thriller
Pedro Páramo,7.0,Drama/Fantasy/Horror
The Penthouse,6.0,Comedy/Drama/Thriller
Peppermint Frappé,7.1,Drama/Thriller
Per 100.000 dollari t'ammazzo,6.6,Western
The Perils of Pauline,5.9,Comedy
Le petit baigneur,6.7,Comedy
Las pirañas,5.6,Comedy/Drama
La più grande rapina del west,5.8,Western
Placer sangriento,4.2,Horror
The Plank,6.8,Comedy
Playtime,7.9,Comedy
Le plus vieux métier du monde,5.5,Comedy/Drama
Point Blank,7.3,Crime/Drama/Thriller
Poor Cow,6.8,Drama
Slave Girls,4.6,Adventure/Fantasy
Preparati la bara!,6.5,Western/Action
The President's Analyst,6.9,Comedy/Sci-Fi/Thriller
Privilege,6.9,Comedy/Drama/Music
Professionisti per un massacro,5.7,Action/Adventure/Western
The Projected Man,3.5,Sci-Fi/Horror
A Pál utcai fiúk,7.9,Drama
Pähkähullu Suomi,6.5,Comedy
Quatermass and the Pit,7.0,Horror/Mystery/Sci-Fi
La ragazza e il generale,6.0,Comedy/Drama
Ram Aur Shyam,7.4,Comedy/Drama/Family
L'invincibile Superman,4.8,Adventure/Sci-Fi
Rece do góry,6.5,Drama
Reflections in a Golden Eye,6.8,Drama/Romance/Thriller
Gallery of Horror,3.2,Horror/Sci-Fi
Return of the Gunfighter,6.4,Romance/Western
The Ride to Hangman's Tree,5.3,Action/Romance/Western
Riot on Sunset Strip,5.0,Drama
Les risques du métier,7.0,Drama
Little Rita nel West,4.6,Musical/Western
Robbery,6.8,Crime/Drama/Mystery
El romance del Aniceto y la Francisca,7.3,Drama
Rough Night in Jericho,6.4,Romance/Western
The Sailor from Gibraltar,6.6,Drama/Romance
Sami swoi,7.9,Comedy
Le samouraï,8.1,Crime/Drama/Mystery
Sangre de vírgenes,4.6,Horror
Satsujin kyôjidai,6.9,Action/Comedy
Die Schlangengrube und das Pendel,5.9,Horror/Mystery
Scusi lei è favorevole o contrario?,5.8,Comedy
Sedmoy sputnik,7.5,Drama/War
7 donne per i Mac Gregor,5.6,Comedy/Western
She Freak,3.3,Horror
The Shooting,6.6,Western
The Shuttered Room,5.9,Horror
Signore & signori,7.8,Comedy
Skrållan Ruskprick och Knorrhane,6.4,Family
Skupljaci perja,7.9,Drama
Slap af Frede!,6.0,Comedy
Smashing Time,6.1,Comedy/Musical
Soleil Ô,7.2,Drama
Something Weird,5.3,Fantasy/Horror
Sor Citroen,5.0,Comedy
The Sorcerers,6.3,Horror/Sci-Fi
I sovversivi,6.0,Drama
The Spirit Is Willing,5.8,Comedy/Horror
The St. Valentine's Day Massacre,6.7,Crime/Drama/History
Stimulantia,5.8,Drama
Lo straniero,7.3,Drama
Suburban Roulette,4.7,Drama
Superargo contro Diabolikus,4.9,Adventure/Sci-Fi
Susuz Yaz,8.0,Drama
Svadba v Malinovke,7.5,Comedy/Musical/War
Tammy and the Millionaire,5.8,Comedy/Romance
Tanulmány a nökröl,7.1,Comedy
Tarzan and the Great River,5.6,Action/Adventure
A Taste of Blood,4.7,Horror
Tecnica di un omicidio,6.1,Thriller/Crime/Drama
Il tempo degli avvoltoi,6.1,Western
Terra em Transe,7.5,Drama
The Terrornauts,5.1,Sci-Fi
Testa di sbarco per otto implacabili,5.0,Drama/War
Theatre of Death,5.7,Horror/Mystery/Thriller
They Came from Beyond Space,4.6,Adventure/Sci-Fi
Thoroughly Modern Millie,6.9,Comedy/Musical/Romance
Jules Verne's Rocket to the Moon,5.3,Adventure/Comedy/Fantasy
Thunder Alley,5.4,Action/Drama/Romance
Théâtre de Monsieur & Madame Kabal,6.3,Animation/Comedy
The Tiger Makes Out,6.0,Comedy
Il tigre,6.5,Comedy/Drama
A Time for Killing,5.3,Western
To Sir with Love,7.7,Drama
Tobruk,6.4,Drama/War
Tony Rome,6.6,Crime/Drama/Mystery
Torture Garden,6.2,Fantasy/Horror
The Touch of Her Flesh,5.4,Horror/Thriller
Un treno per Durango,6.1,Western/Comedy
Tri topolya na Plyushchikhe,7.8,Romance
The Trip,6.1,Drama
Two for the Road,7.5,Comedy/Drama/Romance
Uchû daikaijû Girara,5.0,Horror/Sci-Fi
Ukradená vzducholod,7.4,Family/Adventure/Fantasy
L'ultimo killer,6.1,Western
Ulysses,6.5,Drama
1 homme de trop,7.0,Action/Drama/History
L'uomo l'orgoglio la vendetta,6.0,Action/Drama/Romance
Up the Down Staircase,7.4,Drama
Up the Junction,6.9,Drama
V ogne broda net,7.5,Drama/War
Vado... l'ammazzo e torno,6.0,Action/Adventure/Western
The Venetian Affair,5.3,Action/Thriller
La venganza del sexo,5.0,Horror/Sci-Fi
Venus in Furs,4.8,Drama
The Viking Queen,5.1,Adventure
La vingt-cinquième heure,7.5,Drama/War
Le viol du vampire,5.5,Horror
Vivre pour vivre,6.4,Drama
Viy,7.4,Drama/Fantasy/Horror
Voyna i mir III: 1812 god,8.3,Drama/History/War
Voyna i mir IV: Pierre Bezukhov,8.2,Drama
Le voleur,7.0,Crime/Drama
Gates to Paradise,6.0,Drama
The Vulture,4.1,Horror/Mystery/Sci-Fi
The Wacky World of Mother Goose,5.4,Animation/Family/Musical
Wait Until Dark,7.8,Thriller
The War Wagon,6.9,Western
Warning Shot,6.8,Crime/Mystery/Thriller
Waterhole #3,6.3,Comedy/Western
The Way West,6.2,Adventure/Drama/Western
Week End,7.2,Adventure/Comedy/Drama
Welcome to Hard Times,5.9,Drama/Western
Wenn Ludwig ins Manöver zieht,4.7,Comedy
Westerplatte,7.1,Drama/War
Who's Minding the Mint?,7.0,Comedy
The Wild Rebels,2.2,Crime/Drama
Woman Times Seven,6.0,Comedy/Drama
Ego zvali Robert,6.5,Comedy/Sci-Fi
You Only Live Twice,6.9,Action/Adventure/Thriller
The Young Warriors,5.7,Drama/War
Zatôichi rôyaburi,7.1,Action/Adventure/Drama
Al-zawja al-thaniya,7.8,Drama
Zhenya Zhenechka i 'Katyusha',7.6,Comedy/Romance/War
Zhurnalist,7.2,Drama
Zur Sache Schätzchen,6.8,Comedy
Zywot Mateusza,7.1,Drama
¿Qué hacemos con los hijos?,5.3,Comedy
À coeur joie,5.4,Drama/Romance
E per tetto un cielo di stelle,5.9,Comedy/Western
...som havets nakna vind,3.9,Comedy/Drama/Romance
2001: A Space Odyssey,8.3,Adventure/Sci-Fi
30 Is a Dangerous Age Cynthia,5.3,Comedy/Romance
5 Card Stud,6.5,Mystery/Romance/Western
Un homme à abattre,6.3,Thriller/Drama
Ad ogni costo,6.9,Crime/Drama
Uno a uno sin piedad,5.3,Western
Adieu l'ami,6.9,Action/Adventure/Crime
Aadmi,6.9,Drama/Romance
Al di là della legge,6.2,Western
All Neat in Black Stockings,5.1,Comedy/Drama
All'ultimo sangue,5.6,Western
Amanti,5.7,Drama/Romance
The Ambushers,5.4,Action/Comedy/Sci-Fi
Ammazzali tutti e torna solo,6.5,Western
L'amour fou,7.6,Drama/Romance
Anche nel west c'era una volta Dio,5.1,Western
Angels from Hell,5.1,Action
The Anniversary,7.0,Comedy/Drama/Thriller
Lo sbarco di Anzio,6.0,Drama/History/War
Arizona Bushwhackers,5.0,Romance/Western
Arrriva Dorellik,6.0,Comedy
Die Artisten in der Zirkuskuppel: Ratlos,6.7,Drama
Asfalttilampaat,6.0,Drama/Romance
Omicidio per vocazione,5.9,Mystery/Thriller
Assignment K,5.5,Action/Crime/Drama
Assignment to Kill,6.1,Crime/Drama
Astérix et Cléopâtre,7.2,Animation/Adventure/Comedy
Attack on the Iron Coast,5.5,Action/Drama/War
O Ritual dos Sádicos,6.1,Drama/Horror
Baby Love,5.7,Drama
Baisers volés,7.7,Comedy/Drama/Romance
Balul de sîmbata seara,6.9,Comedy
The Bamboo Saucer,5.5,Sci-Fi
Bandidos,6.7,Western
Banditi a Milano,7.1,Crime/Drama
Bandolero!,6.6,Action/Crime/Drama
Barbarella,5.9,Adventure/Comedy/Fantasy
I bastardi,6.0,Crime/Drama
La bataille de San Sebastian,6.6,Action/Adventure/Drama
La battaglia di El Alamein,5.4,Action/Drama/History
Un bellissimo novembre,6.1,Drama
Benjamin ou Les mémoires d'un puceau,6.8,Comedy/Romance
Les biches,7.1,Drama
The Big Snatch,5.0,Crime/Drama
The Biggest Bundle of Them All,5.4,Comedy/Crime
The Birthday Party,6.5,Drama/Mystery/Thriller
Black Jack,6.2,Western
Blackbeard's Ghost,6.9,Comedy/Family/Fantasy
The Bliss of Mrs. Blossom,5.8,Comedy
The Blood of Fu Manchu,4.6,Adventure/Crime
Blue,6.1,Romance/Western
Blue Movie,5.1,Drama/Romance
The Bofors Gun,6.9,Drama
Boom!,5.6,Drama/Thriller
The Boston Strangler,7.1,Crime/Drama/Mystery
Bratya Karamazovy,7.7,Drama
Brides of Blood,5.1,Horror/Sci-Fi
Brilliantovaya ruka,8.5,Adventure/Comedy/Crime
The Brotherhood,6.1,Crime/Drama
Buckskin,5.1,Western
Bullitt,7.4,Action/Crime/Thriller
Buona Sera Mrs. Campbell,6.8,Comedy/Romance
Bye Bye Braverman,5.7,Comedy/Drama
Bübchen,7.0,Drama
Candy,5.3,Adventure/Comedy/Fantasy
Capriccio all'italiana,6.6,Comedy
Carry On... Up the Khyber,6.8,Adventure/Comedy
Un certo giorno,6.9,Drama
A Challenge for Robin Hood,5.6,Adventure
La chamade,6.5,Drama/Romance
The Charge of the Light Brigade,6.7,Drama/History/War
Charlie Bubbles,6.4,Comedy/Drama
Charlie the Lonesome Cougar,6.9,Adventure/Family
Charly,7.0,Drama/Romance/Sci-Fi
Chitty Chitty Bang Bang,6.9,Adventure/Family/Fantasy
Chronik der Anna Magdalena Bach,7.0,Biography/Drama/History
Chubasco,5.6,Drama
5 per l'inferno,5.1,Action/Adventure/War
Die sieben Männer der Sumuru,4.3,Action/Adventure
Columna,8.0,Drama/History
Commandos,5.4,Action/Drama/War
The Committee,6.3,Drama/Fantasy/Music
Coogan's Bluff,6.5,Action/Comedy/Crime
Corri uomo corri,6.9,Adventure/Comedy/Western
Countdown,5.9,Sci-Fi/Thriller
Counterpoint,6.3,Drama/Music/War
Les cracks,5.8,Comedy/Sport
Curse of the Crimson Altar,5.6,Horror
Las crueles,6.2,Crime/Thriller
Custer of the West,5.8,Biography/Drama/History
Daddy Darling,4.9,Drama
Burai yori daikanbu,7.0,Action/Crime
Daimajin,6.7,Drama/Fantasy/Horror
Daimajin gyakushû,6.2,Fantasy
Daimajin ikaru,6.4,Drama/Fantasy
Dalle Ardenne all'inferno,5.1,Drama/War
A Dandy in Aspic,6.2,Action/Drama/Thriller
Danger Route,5.8,Action/Drama/Thriller
Diabolik,6.5,Action/Comedy/Crime
The Mercenaries,6.9,Action/Adventure/Drama
David Holzman's Diary,6.6,Comedy/Drama
Day of the Evil Gun,6.4,Western
Deadfall,5.8,Crime/Drama
Marquis de Sade: Justine,5.2,Drama/Horror
Decline and Fall... of a Birdwatcher,5.6,Comedy
Les demoiselles de Rochefort,7.7,Comedy/Drama/Musical
Los desafíos,5.7,Drama
The Destructors,4.4,Sci-Fi/Thriller
The Detective,6.5,Crime/Drama/Thriller
Detektive,6.8,Crime/Drama
The Devil Rides Out,7.0,Horror
The Devil's Brigade,6.8,Action/Drama/War
Dillinger è morto,7.1,Crime/Drama
Diwana,7.2,Drama/Romance
Doctor Faustus,5.6,Drama/Horror/Mystery
Dozhivyom do ponedelnika,8.0,Drama/Romance
Dracula Has Risen from the Grave,6.6,Drama/Fantasy/Horror
Due volte Giuda,5.3,Action/Drama/Mystery
Duffy,5.8,Comedy/Crime
Dynamit in grüner Seide,5.7,Action/Thriller
Dyrlægens plejebørn,6.4,Comedy/Family
Die Ente klingelt um halb acht,5.5,Comedy
Si wang mo ta,5.8,Action/Drama
España otra vez,6.0,Drama
O Estranho Mundo de Zé do Caixão,6.4,Horror
Eva la Venere selvaggia,2.5,Action/Adventure/Horror
Execution,5.1,Western
The Face of Eve,5.0,Adventure/Thriller
Faces,7.7,Drama
Malenka,4.4,Horror
Fear Chamber,3.5,Fantasy/Horror/Sci-Fi
Feldobott kö,6.9,Drama
Finders Keepers Lovers Weepers!,5.5,Crime/Drama
Finian's Rainbow,6.2,Family/Fantasy/Musical
Firecreek,6.9,Drama/Romance/Western
The Fixer,6.8,Drama
A Flea in Her Ear,5.7,Comedy
Flesh,5.9,Drama
Fleshpot on 42nd Street,6.1,Drama
Flickorna,6.8,Comedy/Drama
Fome de Amor,6.2,Drama
For Love of Ivy,6.3,Comedy/Drama/Romance
Fort Utah,4.9,Western
The Fox,6.6,Drama
Fuego,5.9,Drama
Funny Girl,7.4,Biography/Comedy/Drama
Fényes szelek,6.4,Drama/Musical
Le gai savoir,6.2,Drama
Galileo,6.6,Drama/History
Gamera tai uchu kaijû Bairasu,4.6,Action/Adventure/Family
Le gendarme se marie,6.8,Adventure/Comedy/Romance
Gentleman Jo... uccidi,6.0,Western
Il giorno della civetta,7.0,Crime/Drama/Mystery
The Girl on a Motorcycle,5.3,Drama/Romance
Hui feng hao huang jin da feng bao,6.0,Action/Drama
Der Gorilla von Soho,5.3,Crime/Horror/Action
Goto l'île d'amour,6.6,Drama
La grande lessive (!),6.3,Comedy
Il grande silenzio,7.7,Western
Grazie zia,6.2,Comedy/Drama/Romance
Great Catherine,5.6,Comedy
The Green Berets,5.8,Drama/War
Greetings,5.7,Comedy/Drama
Hammerhead,5.1,Drama/Thriller
L'harem,6.6,Comedy/Crime/Drama
Head,6.6,Comedy/Fantasy/Musical
The Heart Is a Lonely Hunter,7.6,Drama
The Helicopter Spies,5.7,Action/Drama/Thriller
Hell in the Pacific,7.3,Adventure/War
The Hell with Heroes,5.6,Drama
Hell's Belles,5.6,Action/Drama/Thriller
Hellfighters,6.6,Action/Adventure/Drama
Here We Go Round the Mulberry Bush,6.4,Comedy
Hibotan bakuto,6.9,Action/Drama/Thriller
Hibotan bakuto: Isshuku ippan,6.8,Crime/Drama
Nobody Runs Forever,6.1,Action/Drama/Thriller
Ho!,6.1,Crime
L'homme qui ment,6.9,Drama/War
The Hooked Generation,5.3,Crime/Drama
La horripilante bestia humana,5.0,Horror/Sci-Fi
The Horse in the Gray Flannel Suit,6.5,Family/Comedy/Drama
Hostile Witness,6.3,Drama
Hot Millions,6.9,Comedy/Crime
Hot Spur,4.6,Western
House of Evil,3.7,Horror/Mystery
How Sweet It Is!,6.0,Comedy
How to Make a Doll,3.0,Sci-Fi/Comedy
How to Save a Marriage and Ruin Your Life,6.4,Comedy/Romance
How to Steal the World,5.6,Adventure/Comedy/Crime
Jin yan zi,6.8,Action/Adventure/Romance
I Love You Alice B. Toklas!,6.3,Comedy/Romance
I huvet på en gammal gubbe,5.9,Animation/Comedy/Drama
Ice Station Zebra,6.6,Adventure/Thriller
Ich bin ein Elefant Madame,6.6,Drama/Comedy
Imam dvije mame i dva tate,7.0,Comedy/Drama
Immer Ärger mit den Paukern,3.8,Comedy
The Impossible Years,5.7,Comedy/Drama
In Enemy Country,5.8,Action/Adventure/Drama
In Search of Gregory,5.7,Drama/Mystery/Romance
The Incredible Invasion,3.4,Sci-Fi/Horror
Inspector Clouseau,4.9,Comedy/Crime/Mystery
Interlude,6.6,Drama/Romance
The Invincible Six,5.6,Action/Adventure
Isabel,5.9,Thriller
Isadora,7.0,Biography/Drama/Music
La muerte viviente,3.3,Horror/Mystery
Italian Secret Service,6.7,Comedy/Crime
Jag är nyfiken - en film i blått,6.1,Drama
Je t'aime je t'aime,7.2,Drama/Sci-Fi
Jigsaw,6.3,Mystery/Thriller
Joanna,6.0,Comedy/Drama/Musical
Joe... cercati un posto per morire!,5.5,Western
Joko invoca Dio... e muori,6.2,Western
Journey to Shiloh,5.6,Drama/War/Western
Juhyô no yoromeki,7.0,Drama/Romance
Just for the Hell of It,4.3,Drama/Thriller
Kaette kita yopparai,6.6,Action/Comedy
Kaidan hebi-onna,6.4,Horror
Kaidan yukijorô,7.1,Horror/Romance
Kaijû sôshingeki,6.6,Action/Horror/Sci-Fi
Kamigami no fukaki yokubô,7.8,Drama
Kampf um Rom I,6.2,Adventure/Drama
Kekceve ukane,7.1,Adventure
Khozyain taygi,6.8,Crime
Killers Three,5.2,Crime/Drama
The Killing of Sister George,7.1,Drama
Kiru,7.5,Action/Comedy/Drama
Kommissar X - Drei goldene Schlangen,5.6,Action/Adventure/Crime
Kona Coast,4.8,Crime/Drama
Konchû daisensô,5.0,Horror/Sci-Fi
Kôshikei,7.5,Comedy/Crime/Drama
Kuro tokage,7.1,Comedy/Crime/Fantasy
Kyôkatsu koso waga jinsei,6.9,Action/Crime
Kyuketsuki Gokemidoro,6.2,Horror/Sci-Fi
Lady in Cement,5.9,Comedy/Crime/Drama
Lebenszeichen,7.2,Drama
The Legend of Lylah Clare,5.9,Drama
La leçon particulière,6.9,Drama
The Lion in Winter,7.9,Biography/Drama/History
